year,semester,entry_status,time_to_grad,count,ethnicity,gender,residency,college
2005,Fall,Transfers,3,1,African American/Black,Female,Nonresident,NA
2005,Fall,Transfers,3,1,African American/Black,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,3,6,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,African American/Black,Male,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,3,2,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,2,Chinese,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,3,1,Chinese,Female,Resident,Clg of Engineering
2005,Fall,Transfers,3,8,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Chinese,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,1,Chinese,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,3,3,Chinese,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,3,1,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3,6,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Chinese,Male,Resident,NA
2005,Fall,Transfers,3,6,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Decline to State,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,3,1,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3,10,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Decline to State,Male,Resident,Haas School of Business
2005,Fall,Transfers,3,2,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Filipino,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,3,2,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,2,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,International,Female,Nonresident,NA
2005,Fall,Transfers,3,1,International,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,3,1,International,Male,Nonresident,Clg of Environmental Design
2005,Fall,Transfers,3,4,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,International,Male,Nonresident,Haas School of Business
2005,Fall,Transfers,3,1,Japanese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Japanese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Korean,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,4,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,3,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
2005,Fall,Transfers,3,10,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Mexican American/Chicano,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,11,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Mexican American/Chicano,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Other,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,3,2,Other,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,3,Other,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Other Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,2,Other Asian,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,1,Other Asian,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3,1,Other Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Other Hispanic/Latino,Female,Resident,Clg of Environmental Design
2005,Fall,Transfers,3,4,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Other Hispanic/Latino,Female,Resident,NA
2005,Fall,Transfers,3,4,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Other Hispanic/Latino,Male,Resident,NA
2005,Fall,Transfers,3,1,Pacific Islander,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,8,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,South Asian,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,3,3,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Vietnamese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,2,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,2,Vietnamese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,1,Vietnamese,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,1,White,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,3,3,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,White,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,3,43,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,3,White,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,3,1,White,Male,Nonresident,Clg of Engineering
2005,Fall,Transfers,3,7,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3,1,White,Male,Nonresident,NA
2005,Fall,Transfers,3,2,White,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,3,4,White,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3,28,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3,2,White,Male,Resident,Haas School of Business
2005,Fall,Transfers,3,1,White,Male,Resident,NA
2005,Fall,Transfers,3.5,1,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Chinese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3.5,4,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3.5,2,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Chinese,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,3.5,1,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,3,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,2,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,Other,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,South Asian,Male,Nonresident,NA
2005,Fall,Transfers,3.5,1,White,Female,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,3.5,5,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,White,Female,Resident,NA
2005,Fall,Transfers,3.5,1,White,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,3.5,1,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,White,Male,Resident,Clg of Engineering
2005,Fall,Transfers,3.5,12,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,3.5,1,White,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,4,2,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Chinese,Female,Resident,Clg of Chemistry
2005,Fall,Transfers,4,1,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Chinese,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,4,3,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,2,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,2,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,3,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,4,1,International,Male,Nonresident - SLR not evaluated,NA
2005,Fall,Transfers,4,1,Japanese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Korean,Female,Resident,Haas School of Business
2005,Fall,Transfers,4,3,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Mexican American/Chicano,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,4,2,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Other Asian,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,4,2,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Other Hispanic/Latino,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,4,1,South Asian,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,4,1,South Asian,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,4,1,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,2,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,4,11,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,4,9,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4,1,White,Male,Resident,Haas School of Business
2005,Fall,Transfers,4.5,2,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,1,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Transfers,4.5,1,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,2,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,2,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,1,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,4.5,1,White,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,4.5,1,White,Male,Resident,Clg of Engineering
2005,Fall,Transfers,4.5,3,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,5,1,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,2,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Japanese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,5,1,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Mexican American/Chicano,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,5,1,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,5,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,6,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5,1,White,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,5.5,2,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,Other Hispanic/Latino,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,South Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,South Asian,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,5.5,2,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,5.5,1,White,Male,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,6,1,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Decline to State,Female,Resident,NA
2005,Fall,Transfers,6,1,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,6,2,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Other Hispanic/Latino,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,3,African American/Black,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,6,1,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,2,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Filipino,Male,Resident,Clg of Engineering
2005,Fall,Transfers,6,1,Korean,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,6,2,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Korean,Male,Nonresident,NA
2005,Fall,Transfers,6,1,Korean,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Mexican American/Chicano,Female,Resident,NA
2005,Fall,Transfers,6,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Other,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,Vietnamese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,1,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,6,6,White,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,African American/Black,Female,Nonresident,NA
2005,Fall,Transfers,NA,2,African American/Black,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,2,African American/Black,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Chinese,Female,Nonresident,Clg of Chemistry
2005,Fall,Transfers,NA,2,Chinese,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,4,Chinese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Chinese,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Chinese,Male,Nonresident,Clg of Natural Resources
2005,Fall,Transfers,NA,1,Chinese,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,NA,3,Chinese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,NA,1,Chinese,Male,Resident,Clg of Environmental Design
2005,Fall,Transfers,NA,4,Chinese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,2,Decline to State,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Decline to State,Male,Nonresident - SLR not completed,Clg of Letters & Science
2005,Fall,Transfers,NA,2,Decline to State,Male,Resident,Clg of Engineering
2005,Fall,Transfers,NA,4,Decline to State,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Filipino,Female,Nonresident,NA
2005,Fall,Transfers,NA,1,Filipino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,2,Filipino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,3,International,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,International,Female,Nonresident,NA
2005,Fall,Transfers,NA,1,International,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,International,Male,Nonresident,Haas School of Business
2005,Fall,Transfers,NA,4,Japanese,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Korean,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,6,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Mexican American/Chicano,Female,Resident,Haas School of Business
2005,Fall,Transfers,NA,2,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Other,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Other Asian,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Other Asian,Male,Nonresident,Clg of Chemistry
2005,Fall,Transfers,NA,6,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Engineering
2005,Fall,Transfers,NA,5,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Natural Resources
2005,Fall,Transfers,NA,1,Other Hispanic/Latino,Male,Resident,Haas School of Business
2005,Fall,Transfers,NA,1,Pacific Islander,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,South Asian,Female,Nonresident,Clg of Engineering
2005,Fall,Transfers,NA,1,South Asian,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,NA,3,South Asian,Male,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Vietnamese,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,Vietnamese,Male,Resident,Clg of Engineering
2005,Fall,Transfers,NA,3,White,Female,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,14,White,Female,Resident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,White,Female,Resident,Clg of Natural Resources
2005,Fall,Transfers,NA,1,White,Female,Resident,Haas School of Business
2005,Fall,Transfers,NA,1,White,Female,Resident,NA
2005,Fall,Transfers,NA,2,White,Male,Nonresident,Clg of Letters & Science
2005,Fall,Transfers,NA,1,White,Male,Nonresident,NA
2005,Fall,Transfers,NA,2,White,Male,Resident,Clg of Chemistry
2005,Fall,Transfers,NA,4,White,Male,Resident,Clg of Engineering
